seed,timestamp,model_name,dataset_path,learning_rate,weight_decay,batch_size,num_train_epochs,gradient_accumulation_steps,eval_steps,save_steps,best_metric,best_model_checkpoint,global_step,split,eval_loss,precision,recall,f1,epoch,eval_f1,eval_f1_ARTEFACT,eval_f1_BIBL,eval_f1_CONCEPT,eval_f1_ORG,eval_f1_PEOPLE,eval_f1_PERSON,eval_f1_PLACE,eval_precision,eval_precision_ARTEFACT,eval_precision_BIBL,eval_precision_CONCEPT,eval_precision_ORG,eval_precision_PEOPLE,eval_precision_PERSON,eval_precision_PLACE,eval_recall,eval_recall_ARTEFACT,eval_recall_BIBL,eval_recall_CONCEPT,eval_recall_ORG,eval_recall_PEOPLE,eval_recall_PERSON,eval_recall_PLACE,eval_runtime,eval_samples_per_second,eval_steps_per_second
43,2026-02-26T15:37:03.441751,deepset/gbert-base,/content/drive/MyDrive/ner_tei/hf_gbert_base,1e-05,0.01,16,8,2,400,400,0.5047619047619047,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,1992,test,0.6131545305252075,,,,8,0.4480716452405027,0.5184472248957331,0.1042345276872964,0.3644752018454441,0.3,0.7627118644067797,0.3971119133574007,0.5913043478260869,0.462708831,0.4835427887492519,0.4444444444444444,0.3834951456310679,0.6666666666666666,0.72,0.4824561403508772,0.6335403726708074,0.4343321198543825,0.5587828492392808,0.05904059,0.3472527472527472,0.1935483870967742,0.8108108108108109,0.3374233128834356,0.5543478260869565,6.0826,297.407,18.742
43,2026-02-26T15:37:03.441751,deepset/gbert-base,/content/drive/MyDrive/ner_tei/hf_gbert_base,1e-05,0.01,16,8,2,400,400,0.5047619047619047,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,1992,validation,0.6722208261489868,,,,8,0.5041822159310256,0.5850837138508372,0.1298701298701298,0.4150462225055786,0.3137254901960784,0.7045454545454546,0.5124378109452736,0.6894977168949771,0.541908714,0.5831310679611651,0.5357142857142857,0.4413559322033898,0.6956521739130435,0.8157894736842105,0.6319018404907976,0.7475247524752475,0.4713666987487969,0.5870494807574832,0.073891626,0.3916967509025271,0.2025316455696202,0.62,0.4309623430962343,0.6398305084745762,4.944,307.244,19.215
43,2026-02-26T15:44:57.672387,deepset/gbert-base,/content/drive/MyDrive/ner_tei/hf_gbert_base,2e-05,0.01,16,8,2,400,400,0.5296052631578947,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,1992,test,0.5947195291519165,,,,8,0.4862319874447139,0.5449664429530201,0.2821782178217822,0.4138702460850111,0.2857142857142857,0.7679324894514767,0.4668989547038327,0.6280991735537189,0.4956369982547993,0.529335072,0.4285714285714285,0.4214123006833713,0.32,0.7222222222222222,0.5403225806451613,0.6368715083798883,0.4771772612713525,0.5615491009681881,0.2103321033210332,0.4065934065934066,0.2580645161290322,0.8198198198198198,0.4110429447852761,0.6195652173913043,5.912,305.99,19.283
43,2026-02-26T15:44:57.672387,deepset/gbert-base,/content/drive/MyDrive/ner_tei/hf_gbert_base,2e-05,0.01,16,8,2,400,400,0.5296052631578947,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,1992,validation,0.6872565150260925,,,,8,0.5294490183660545,0.6080150281778335,0.2828947368421052,0.4321796071094481,0.5797101449275363,0.7111111111111111,0.5734939759036144,0.7002188183807438,0.5589729874297941,0.6236351958895312,0.4257425742574257,0.4485436893203883,0.6779661016949152,0.8,0.6761363636363636,0.7239819004524887,0.5028873917228104,0.5931582162492364,0.2118226600985221,0.4169675090252707,0.5063291139240507,0.64,0.49790795,0.6779661016949152,5.0996,297.864,18.629
43,2026-02-26T17:11:32.953489,deepset/gbert-base,/content/drive/MyDrive/ner_tei/hf_gbert_base,3e-05,0.01,16,8,2,400,400,0.5337802991232594,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,1992,test,0.6163932681083679,,,,8,0.4934654602901048,0.5481886534518114,0.3198198198198199,0.421092564,0.40625,0.7457627118644067,0.4913494809688581,0.6413043478260869,0.5064858490566038,0.5418918918918919,0.4104046242774566,0.4366640440597954,0.3939393939393939,0.704,0.5634920634920635,0.6413043478260869,0.4810977317278073,0.5546334716459198,0.2619926199261992,0.4065934065934066,0.4193548387096774,0.7927927927927928,0.4355828220858895,0.6413043478260869,6.3691,284.026,17.899
43,2026-02-26T17:11:32.953489,deepset/gbert-base,/content/drive/MyDrive/ner_tei/hf_gbert_base,3e-05,0.01,16,8,2,400,400,0.5337802991232594,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,1992,validation,0.689016581,,,,8,0.5336941115835588,0.6033876637903484,0.3012820512820512,0.438382542,0.5547445255474452,0.7292817679558011,0.5857142857142856,0.7296137339055793,0.5744798890429959,0.6327077747989276,0.4311926605504587,0.4697386519944979,0.6551724137931034,0.8148148148148148,0.6795580110497238,0.7391304347826086,0.4983156881616939,0.5766646304215027,0.2315270935960591,0.4109506618531889,0.4810126582278481,0.66,0.5146443514644351,0.7203389830508474,5.0168,302.784,18.936
42,2026-02-26T17:32:14.778678,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,1e-05,0.01,16,8,2,400,400,0.4879115226337449,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,test,0.6298176646232605,,,,8,0.4497247174731961,0.5238393977415308,0,0.3701375245579568,0,0.6963562753036436,0.4545454545454545,0.5604719764011801,0.4677516576250753,0.4826589595375722,0,0.401877133,0,0.6323529411764706,0.52,0.6129032258064516,0.4330357142857143,0.5727023319615913,0,0.3430444282592862,0,0.7747747747747747,0.4037267080745341,0.5163043478260869,6.236,291.212,18.281
42,2026-02-26T17:32:14.778678,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,1e-05,0.01,16,8,2,400,400,0.4879115226337449,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,validation,0.7010053396224976,,,,8,0.4879115226337449,0.5686274509803921,0,0.4003990688393748,0,0.6630434782608696,0.4813895781637717,0.691075515,0.5266518600777346,0.5414607358594179,0,0.4519519519519519,0,0.7176470588235294,0.5914634146341463,0.755,0.4544801149976042,0.5986642380085003,0,0.3594029850746268,0,0.6161616161616161,0.405857741,0.6371308016877637,5.5339,274.669,17.167
42,2026-02-26T17:53:04.480278,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,2e-05,0.01,16,8,2,400,400,0.5239090350338045,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,test,0.6233727335929871,,,,8,0.4840535689631368,0.5535314797059764,0.2982885085574572,0.4019033674963397,0.3018867924528302,0.6967213114754098,0.4605263157894737,0.6129032258064515,0.4790926482645531,0.5182525433871933,0.4265734265734265,0.4039735099337748,0.3636363636363636,0.6390977443609023,0.4895104895104895,0.6063829787234043,0.4891183035714285,0.5939643347050755,0.2293233082706766,0.3998543335761107,0.2580645161290322,0.7657657657657657,0.4347826086956521,0.6195652173913043,6.4893,279.845,17.567
42,2026-02-26T17:53:04.480278,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,2e-05,0.01,16,8,2,400,400,0.5239090350338045,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,validation,0.6815342903137207,,,,8,0.5239090350338045,0.5932597327135386,0.3020134228187919,0.42700844,0.4838709677419354,0.6989247311827956,0.5613207547169811,0.7272727272727272,0.5379954556930068,0.5688022284122562,0.4591836734693877,0.4481627296587926,0.6382978723404256,0.7471264367816092,0.6432432432432432,0.7466666666666667,0.5105414470531864,0.6199149969641773,0.225,0.4077611940298507,0.3896103896103896,0.6565656565656566,0.49790795,0.7088607594936709,5.6332,269.827,16.864
42,2026-02-26T18:20:12.206583,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,3e-05,0.01,16,8,2,400,400,0.5370370370370371,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,test,0.6201906204223633,,,,8,0.4976971010566242,0.5597423510466989,0.3566591422121896,0.4226044226044226,0.3728813559322034,0.7016129032258064,0.4983818770226537,0.6070460704607047,0.4836756187467088,0.5276259866423801,0.4463276836158192,0.4078590785907859,0.3928571428571428,0.635036496,0.5202702702702703,0.6054054054054054,0.5125558035714286,0.5960219478737997,0.2969924812030075,0.4384559359067735,0.3548387096774194,0.7837837837837838,0.4782608695652174,0.6086956521739131,6.4379,282.08,17.708
42,2026-02-26T18:20:12.206583,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,3e-05,0.01,16,8,2,400,400,0.5370370370370371,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,validation,0.6693552732467651,,,,8,0.5370370370370371,0.6103781882145999,0.3248407643312102,0.4396076026977314,0.5581395348837209,0.6737967914438503,0.5804988662131518,0.7241379310344828,0.5463559742191373,0.5901360544217688,0.4473684210526316,0.4517958412098298,0.6923076923076923,0.7159090909090909,0.6336633663366337,0.7400881057268722,0.5280306660277911,0.6320582877959927,0.255,0.4280597014925373,0.4675324675324675,0.6363636363636364,0.5355648535564853,0.7088607594936709,5.6234,270.301,16.894
43,2026-02-26T19:00:16.374982,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,1e-05,0.01,16,8,2,400,400,0.4929282346778418,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,2000,test,0.6109094619750977,,,,8,0.4385470719051149,0.5115672857608341,0.014814815,0.3556804496186271,0,0.7107438016528925,0.4137931034482758,0.5852272727272727,0.4678899082568807,0.4872749844816884,0.5,0.3962432915921288,0,0.6564885496183206,0.4651162790697674,0.6130952380952381,0.4126674107142857,0.5384087791495199,0.007518797,0.3226511289147851,0,0.7747747747747747,0.3726708074534161,0.5597826086956522,6.144,295.573,18.555
43,2026-02-26T19:00:16.374982,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,1e-05,0.01,16,8,2,400,400,0.4929282346778418,/content/drive/MyDrive/ner_tei/43/checkpoint-1600,2000,validation,0.6498225331306458,,,,8,0.490432503,0.563489692,0.019704433,0.4137698278771515,0,0.6628571428571428,0.4691943127962085,0.7042889390519187,0.5413773148148148,0.5547058823529412,0.6666666666666666,0.4759316770186335,0,0.7631578947368421,0.5409836065573771,0.7572815533980582,0.4482510781025395,0.5725561627200971,0.01,0.3659701492537313,0,0.5858585858585859,0.4142259414225941,0.6582278481012658,5.4264,280.111,17.507
43,2026-02-26T19:19:00.639507,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,2e-05,0.01,16,8,2,400,400,0.5300607412916821,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,test,0.6023090481758118,,,,8,0.4757842597688497,0.5354735152487962,0.3165137614678899,0.3954428518926865,0.339622642,0.7131147540983607,0.4903225806451613,0.596401028,0.4693268186753528,0.5033192516596259,0.4058823529411764,0.3991097922848665,0.4090909090909091,0.6541353383458647,0.5100671140939598,0.5658536585365853,0.482421875,0.5720164609053497,0.2593984962406015,0.3918426802621995,0.2903225806451613,0.7837837837837838,0.4720496894409938,0.6304347826086957,6.3764,284.802,17.879
43,2026-02-26T19:19:00.639507,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,2e-05,0.01,16,8,2,400,400,0.5300607412916821,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,validation,0.6291554570198059,,,,8,0.5300607412916821,0.606292267,0.2885245901639344,0.432741117,0.5040650406504066,0.6595744680851064,0.5514018691588786,0.723404255,0.5491908553814538,0.5877993158494869,0.419047619,0.4617467840216655,0.6739130434782609,0.6966292134831461,0.6243386243386243,0.7296137339055794,0.5122184954480115,0.6259866423800851,0.22,0.4071641791044776,0.4025974025974026,0.6262626262626263,0.4937238493723849,0.7172995780590717,5.2723,288.299,18.019
43,2026-02-26T20:14:01.465303,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,3e-05,0.01,16,8,2,400,400,0.5352112676056339,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,test,0.6131661534309387,,,,8,0.495856541,0.5524967989756722,0.3303571428571428,0.4242641780330222,0.3934426229508196,0.7235772357723578,0.5,0.6134020618556701,0.4831877151178184,0.5180072028811524,0.4065934065934066,0.4182590233545648,0.4,0.6592592592592592,0.5238095238095238,0.5833333333333334,0.5092075892857143,0.5919067215363512,0.2781954887218045,0.4304442825928623,0.3870967741935484,0.8018018018018018,0.4782608695652174,0.6467391304347826,5.9345,306.007,19.21
43,2026-02-26T20:14:01.465303,xlm-roberta-base,/content/drive/MyDrive/ner_tei/hf_roberta_base,3e-05,0.01,16,8,2,400,400,0.5352112676056339,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,validation,0.6314358115196228,,,,8,0.5352112676056339,0.6105826397146255,0.3121019108280255,0.4345925694661254,0.5312499999999999,0.6974358974358974,0.5754716981132075,0.7296137339055794,0.5525510204081633,0.598136284,0.4298245614035088,0.4554973821989528,0.6666666666666666,0.7083333333333334,0.6594594594594595,0.742358079,0.518926689,0.6235579842137219,0.245,0.4155223880597015,0.4415584415584415,0.6868686868686869,0.5104602510460251,0.7172995780590717,5.5452,274.113,17.132
42,2026-02-24T18:35:40.256297,xlm-roberta-large,/content/data/hf_roberta_large,1e-05,0.01,16,8,2,400,400,0.5197034724931721,/content/drive/MyDrive/ner_tei/42/checkpoint-1200,2000,test,0.6257436871528625,,,,8,0.469272076,0.5368108286563221,0.2595419847328244,0.368061486,0.3728813559322034,0.7435897435897435,0.4846416382252559,0.615819209,0.5041666666666667,0.5175047740292807,0.4015748031496063,0.4447884416924664,0.3928571428571428,0.7073170731707317,0.5378787878787878,0.6411764705882353,0.4388950892857143,0.5576131687242798,0.1917293233082706,0.3139111434814275,0.3548387096774194,0.7837837837837838,0.4409937888198758,0.592391304,9.6757,187.687,11.782
42,2026-02-24T18:53:23.137795,xlm-roberta-large,/content/data/hf_roberta_large,1e-05,0.01,16,8,2,400,400,0.5143007084754658,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,test,0.5901229977607727,,,,8,0.4737473747374737,0.5390359809911744,0.282878412,0.377326565,0.3859649122807018,0.7489361702127659,0.4966442953020134,0.6005509641873278,0.5123296560674886,0.5336021505376344,0.4160583941605839,0.450050454,0.4230769230769231,0.7096774193548387,0.5401459854014599,0.6089385474860335,0.4405691964285714,0.5445816186556928,0.2142857142857142,0.3248361252731245,0.3548387096774194,0.7927927927927928,0.4596273291925465,0.592391304,9.3495,194.234,12.193
42,2026-02-24T18:35:40.256297,xlm-roberta-large,/content/data/hf_roberta_large,1e-05,0.01,16,8,2,400,400,0.5197034724931721,/content/drive/MyDrive/ner_tei/42/checkpoint-1200,2000,validation,0.6558700799942017,,,,8,0.5194332510074092,0.5844748858447489,0.2638888888888889,0.4197952218430034,0.5611510791366906,0.6775956284153005,0.5899280575539568,0.713968958,0.5677749360613811,0.5860805860805861,0.4318181818181818,0.4900398406374502,0.6290322580645161,0.7380952380952381,0.6910112359550562,0.7523364485981309,0.4786775275515093,0.5828779599271403,0.19,0.3671641791044776,0.5064935064935064,0.6262626262626263,0.5146443514644351,0.679324895,8.3202,182.687,11.418
42,2026-02-24T18:53:23.137795,xlm-roberta-large,/content/data/hf_roberta_large,1e-05,0.01,16,8,2,400,400,0.5143007084754658,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,validation,0.6433148980140686,,,,8,0.5143007084754658,0.5706267539756783,0.2508710801393728,0.4212678936605317,0.5481481481481482,0.6813186813186813,0.6285714285714287,0.7002188183807441,0.568445476,0.5865384615384616,0.4137931034482758,0.4908657664813344,0.6379310344827587,0.7469879518072289,0.7292817679558011,0.7272727272727273,0.4695735505510301,0.5555555555555556,0.18,0.368955224,0.4805194805194805,0.6262626262626263,0.5523012552301255,0.6751054852320675,8.0604,188.576,11.786
42,2026-02-24T19:12:39.247371,xlm-roberta-large,/content/data/hf_roberta_large,2e-05,0.01,16,8,2,400,400,0.5426712590891696,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,test,0.6346688270568848,,,,8,0.5012349266308296,0.564137462,0.3348837209302325,0.4180392156862745,0.4137931034482758,0.7606837606837608,0.5342019543973942,0.5917808219178081,0.5228857229463474,0.5597569209993247,0.4390243902439024,0.4528462192013593,0.4444444444444444,0.7235772357723578,0.5616438356164384,0.5966850828729282,0.4813058035714285,0.5685871056241426,0.2706766917293233,0.3882010196649672,0.3870967741935484,0.8018018018018018,0.5093167701863354,0.5869565217391305,9.1692,198.055,12.433
42,2026-02-24T19:12:39.247371,xlm-roberta-large,/content/data/hf_roberta_large,2e-05,0.01,16,8,2,400,400,0.5426712590891696,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,validation,0.6782196164131165,,,,8,0.5426712590891696,0.5966885348328648,0.3612040133779264,0.4445880452342488,0.5479452054794519,0.721311475,0.6787330316742081,0.7357293868921776,0.5803547066848568,0.6145431145431145,0.5454545454545454,0.4845070422535211,0.5797101449275363,0.7857142857142857,0.7389162561576355,0.7372881355932204,0.5095831336847149,0.5798421372191864,0.27,0.4107462686567164,0.5194805194805194,0.6666666666666666,0.6276150627615062,0.7341772151898734,8.2208,184.897,11.556
42,2026-02-26T08:58:11.364598,xlm-roberta-large,/content/data/hf_roberta_large,3e-05,0.01,16,8,2,400,400,0.5542440984429934,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,test,0.6529309749603271,,,,8,0.5261348990405269,0.5831357941076871,0.36,0.453781513,0.4210526315789473,0.7510548523206751,0.5723472668810291,0.6218487394957983,0.540453074,0.5759197324414715,0.4402173913043478,0.4771084337349398,0.4615384615384615,0.7063492063492064,0.5933333333333334,0.6416184971098265,0.5125558035714286,0.5905349794238683,0.3045112781954887,0.4326292789512017,0.3870967741935484,0.8018018018018018,0.5527950310559007,0.6032608695652174,9.0181,201.372,12.641
42,2026-02-26T08:58:11.364598,xlm-roberta-large,/content/data/hf_roberta_large,3e-05,0.01,16,8,2,400,400,0.5542440984429934,/content/drive/MyDrive/ner_tei/42/checkpoint-2000,2000,validation,0.6885398626327515,,,,8,0.5542440984429934,0.6043478260869566,0.3766233766233766,0.4612476370510397,0.5931034482758619,0.7282608695652174,0.6960352422907489,0.7348643006263048,0.5823218997361478,0.6185632549268912,0.5370370370370371,0.4883255503669113,0.6323529411764706,0.788235294,0.7348837209302326,0.7272727272727273,0.5287494010541447,0.5907710989678203,0.29,0.4370149253731343,0.5584415584415584,0.6767676767676768,0.6610878661087866,0.7426160337552743,8.0995,187.667,11.729
43,2026-02-26T09:17:06.231289,xlm-roberta-large,/content/data/hf_roberta_large,1e-05,0.01,16,8,2,400,400,0.5237102657634185,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,test,0.603405774,,,,8,0.4747278962278217,0.5370121130551817,0.3089005235602094,0.3804755944931164,0.3928571428571428,0.7385892116182573,0.4745762711864407,0.5989010989010989,0.5097662504002561,0.5270805812417437,0.5086206896551724,0.4453125,0.44,0.6846153846153846,0.5223880597014925,0.6055555555555555,0.4441964285714285,0.5473251028806584,0.2218045112781954,0.3321194464675892,0.3548387096774194,0.8018018018018018,0.4347826086956521,0.592391304,9.1351,198.794,12.479
43,2026-02-26T09:17:06.231289,xlm-roberta-large,/content/data/hf_roberta_large,1e-05,0.01,16,8,2,400,400,0.5237102657634185,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,validation,0.6270904541015625,,,,8,0.5237102657634185,0.5872129112352577,0.3043478260869565,0.4181019925700776,0.5774647887323944,0.6989247311827956,0.6335697399527186,0.6995708154506438,0.5739577384351799,0.6006349206349206,0.5526315789473685,0.4813374805598756,0.6307692307692307,0.7471264367816092,0.7282608695652174,0.7117903930131004,0.4815524676569238,0.5743776563448695,0.21,0.3695522388059701,0.5324675324675324,0.6565656565656566,0.5606694560669456,0.6877637130801688,8.3061,182.997,11.437
43,2026-02-26T09:34:45.285242,xlm-roberta-large,/content/data/hf_roberta_large,2e-05,0.01,16,8,2,400,400,0.549044425,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,test,0.6093593835830688,,,,8,0.5094555873925501,0.5746894931184962,0.3523809523809523,0.4225893200153668,0.4444444444444444,0.7242798353909464,0.5405405405405405,0.6170212765957447,0.5235571260306242,0.5627876397107167,0.4805194805194805,0.4471544715447154,0.4375,0.6666666666666666,0.5925925925925926,0.6041666666666666,0.49609375,0.5871056241426612,0.2781954887218045,0.4005826656955571,0.4516129032258064,0.7927927927927928,0.4968944099378882,0.6304347826086957,9.0897,199.786,12.542
43,2026-02-26T09:34:45.285242,xlm-roberta-large,/content/data/hf_roberta_large,2e-05,0.01,16,8,2,400,400,0.549044425,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,validation,0.6578680872917175,,,,8,0.549044425,0.6018691588785046,0.3790849673202614,0.4519015659955257,0.5866666666666667,0.7472527472527473,0.67268623,0.7359667359667359,0.581969412,0.6180422264875239,0.5471698113207547,0.4862448418156809,0.6027397260273972,0.8192771084337349,0.7303921568627451,0.7254098360655737,0.5196454240536655,0.5865209471766849,0.29,0.4220895522388059,0.5714285714285714,0.6868686868686869,0.6234309623430963,0.7468354430379747,7.8065,194.71,12.169
43,2026-02-26T09:52:56.182418,xlm-roberta-large,/content/data/hf_roberta_large,3e-05,0.01,16,8,2,400,400,0.5524695236898327,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,test,0.6179900765419006,,,,8,0.515760947,0.5806020066889631,0.375,0.4333205961024073,0.3859649122807018,0.7172995780590717,0.5667752442996742,0.5876010781671158,0.527575139,0.566579634,0.4879518072289157,0.4557877813504823,0.4230769230769231,0.6746031746031746,0.5958904109589042,0.5828877005347594,0.5044642857142857,0.5953360768175583,0.3045112781954887,0.4129643117261471,0.3548387096774194,0.7657657657657657,0.5403726708074534,0.592391304,9.1969,197.459,12.396
43,2026-02-26T09:52:56.182418,xlm-roberta-large,/content/data/hf_roberta_large,3e-05,0.01,16,8,2,400,400,0.5524695236898327,/content/drive/MyDrive/ner_tei/43/checkpoint-2000,2000,validation,0.6634013652801514,,,,8,0.5524695236898327,0.5993788819875776,0.375796178,0.4663931839697065,0.5833333333333334,0.7419354838709677,0.6696428571428571,0.7310924369747899,0.5810203542162306,0.6134774316592498,0.5175438596491229,0.4946452476572958,0.6268656716417911,0.7931034482758621,0.7177033492822966,0.7280334728033473,0.5265931959750838,0.5859137826350941,0.295,0.4411940298507463,0.5454545454545454,0.696969697,0.6276150627615062,0.7341772151898734,7.8233,194.29,12.143
